Date,Product_ID,Category,Product_Group,Price,Rating,Marketing_Spend,Stock_Available,Sales,Revenue,Customer_ID,Region,Launch_Flag
2024-08-02,P5,Dairy,G2,27.1,4.0,3492,1,40,1084.0,3203,North,1
2023-03-02,P10,Dairy,G4,48.77,3.7,2760,1,29,1414.3300000000002,5003,West,0
2023-12-31,P5,Dairy,G2,35.52,4.8,2752,1,23,816.96,4916,East,0
2024-04-23,P6,Beverages,G2,31.2,3.9,3768,1,38,1185.6,3348,North,0
2023-11-19,P2,Dairy,G1,50.28,3.0,486,1,25,1257.0,9468,South,0
2024-06-09,P7,Personal Care,G3,228.05,3.8,561,1,17,3876.8500000000004,6547,East,0
2024-04-16,P21,Beverages,G7,87.16,4.9,2015,1,27,2353.3199999999997,2676,East,0
2024-10-22,P21,Beverages,G7,52.63,3.6,398,1,21,1105.23,8089,North,0
2024-10-14,P21,Beverages,G7,81.42,4.4,386,1,26,2116.92,9168,West,0
2024-07-16,P12,Personal Care,G4,88.61,4.4,3978,1,36,3189.96,3680,East,0
2024-04-24,P9,Personal Care,G3,149.52,4.1,4814,0,28,4186.56,3919,North,0
2024-02-03,P1,Household,G1,233.05,4.0,2115,1,25,5826.25,6076,West,0
2023-08-14,P7,Personal Care,G3,59.13,3.7,1117,1,25,1478.25,3111,North,0
2023-01-16,P9,Personal Care,G3,276.64,3.3,3767,1,26,7192.639999999999,1599,East,0
2024-12-26,P2,Dairy,G1,47.0,4.6,3799,1,36,1692.0,9977,West,1
2023-03-18,P19,Snacks,G7,37.8,4.5,2647,1,25,944.9999999999999,7552,West,0
2024-06-05,P19,Snacks,G7,26.37,4.0,1654,0,27,711.99,4497,West,0
2023-02-10,P5,Dairy,G2,68.98,3.8,4081,1,30,2069.4,6602,North,0
2024-08-09,P14,Beverages,G5,67.37,3.9,4213,1,25,1684.25,9986,South,0
2024-06-05,P4,Dairy,G2,57.45,3.6,2846,1,34,1953.3000000000002,1243,South,1
2023-11-18,P6,Beverages,G2,29.37,3.6,3450,1,30,881.1,3224,North,0
2023-04-09,P18,Dairy,G6,48.88,4.4,1185,1,36,1759.68,1691,South,0
2023-09-27,P13,Dairy,G5,33.86,4.7,3456,1,33,1117.3799999999999,4256,South,0
2024-05-09,P4,Dairy,G2,50.94,4.2,1259,1,29,1477.26,6177,East,0
2023-10-26,P16,Beverages,G6,78.32,4.6,470,1,26,2036.3199999999997,9486,North,0
2023-12-13,P9,Personal Care,G3,81.25,3.7,1780,1,23,1868.75,7745,South,0
2024-02-16,P11,Household,G4,178.55,3.2,193,1,20,3571.0,6200,South,0
2023-01-30,P10,Dairy,G4,52.57,3.1,2951,1,20,1051.4,5156,West,0
2023-11-08,P15,Household,G5,331.12,4.8,661,1,25,8278.0,6857,East,0
2023-10-30,P5,Dairy,G2,46.5,4.5,4049,1,38,1767.0,1458,North,0
2024-05-26,P21,Beverages,G7,53.28,3.2,780,1,30,1598.4,9437,West,0
2023-06-21,P18,Dairy,G6,78.08,3.5,4853,0,25,1952.0,1451,South,0
2024-03-21,P23,Household,G8,310.25,4.2,1068,1,29,8997.25,8060,West,0
2024-05-30,P2,Dairy,G1,26.14,4.8,3336,1,36,941.04,9671,South,0
2024-07-31,P16,Beverages,G6,27.87,4.8,2034,1,33,919.71,1705,North,0
2024-10-16,P3,Personal Care,G1,96.44,3.6,2343,1,23,2218.12,7469,South,1
2024-08-24,P13,Dairy,G5,22.08,3.3,1187,1,27,596.16,2420,East,0
2024-03-18,P21,Beverages,G7,28.17,3.7,3732,1,32,901.44,6461,East,0
2024-07-20,P20,Household,G7,182.06,3.4,2611,1,27,4915.62,9467,West,0
2024-03-24,P23,Household,G8,497.5,3.2,675,1,14,6965.0,1369,West,0
2023-08-10,P23,Household,G8,204.35,3.2,684,1,25,5108.75,2041,West,0
2023-02-10,P21,Beverages,G7,95.86,4.3,4246,1,28,2684.08,3003,West,0
2024-09-15,P22,Dairy,G8,18.75,4.9,3935,1,32,600.0,3181,South,0
2024-10-23,P10,Dairy,G4,50.0,3.0,1527,1,20,1000.0,4253,West,0
2023-08-08,P5,Dairy,G2,74.04,3.5,1140,1,25,1851.0000000000002,7689,West,0
2024-09-19,P4,Dairy,G2,28.1,3.9,2038,1,30,843.0,6246,East,1
2024-01-06,P21,Beverages,G7,43.07,4.3,1291,1,33,1421.31,6921,East,0
2024-09-06,P10,Dairy,G4,60.45,4.5,3043,1,15,906.75,1622,West,0
2024-06-13,P5,Dairy,G2,49.02,4.8,3033,1,31,1519.6200000000001,5686,West,1
2023-06-17,P8,Personal Care,G3,94.59,4.3,2061,1,27,2553.9300000000003,7731,North,0
2023-11-20,P11,Household,G4,440.97,4.0,2072,1,13,5732.610000000001,8928,South,0
2023-04-08,P17,Household,G6,474.99,3.1,1683,1,21,9974.79,3536,North,0
2024-12-02,P19,Snacks,G7,15.38,3.1,389,1,26,399.88,2169,West,0
2023-08-10,P23,Household,G8,185.22,3.7,368,1,26,4815.72,9763,South,0
2023-04-29,P15,Household,G5,398.18,4.7,4675,1,20,7963.6,5869,North,0
2023-07-01,P21,Beverages,G7,75.02,5.0,2989,1,34,2550.68,2530,West,0
2024-09-26,P13,Dairy,G5,75.96,3.3,254,0,31,2354.7599999999998,4746,North,0
2024-02-27,P21,Beverages,G7,43.43,3.6,4484,1,26,1129.18,4111,West,0
2023-05-18,P24,Snacks,G8,29.96,3.5,2930,1,25,749.0,9917,South,0
2023-12-02,P18,Dairy,G6,54.05,4.8,2362,1,30,1621.5,1068,East,0
2023-01-27,P8,Personal Care,G3,189.4,4.3,3551,1,34,6439.6,4384,East,0
2023-08-19,P1,Household,G1,370.9,4.8,3132,1,18,6676.2,1128,South,0
2023-10-11,P25,Snacks,G9,32.47,4.9,962,1,31,1006.5699999999999,9056,West,0
2023-07-03,P20,Household,G7,463.68,3.6,2009,1,19,8809.92,2714,South,0
2023-10-24,P1,Household,G1,179.23,3.2,4964,1,33,5914.589999999999,1459,South,0
2024-02-27,P7,Personal Care,G3,67.61,3.5,389,1,25,1690.25,4518,South,0
2023-12-30,P13,Dairy,G5,62.05,4.3,2471,1,27,1675.35,1346,South,0
2024-01-23,P10,Dairy,G4,53.25,4.5,3920,1,25,1331.25,5448,West,0
2023-04-29,P18,Dairy,G6,48.83,3.1,1747,1,22,1074.26,2704,West,0
2024-07-19,P10,Dairy,G4,57.17,4.1,272,1,11,628.87,3611,East,0
2023-04-28,P15,Household,G5,189.44,3.1,4667,1,27,5114.88,4612,East,0
2023-06-20,P13,Dairy,G5,22.11,3.8,3866,1,28,619.0799999999999,4045,South,0
2024-07-21,P1,Household,G1,263.33,3.9,2424,1,28,7373.24,5309,West,1
2024-10-14,P1,Household,G1,368.63,4.7,680,1,17,6266.71,9632,West,1
2024-01-06,P6,Beverages,G2,25.98,4.6,2113,1,22,571.5600000000001,4219,North,0
2024-12-23,P12,Personal Care,G4,151.34,3.7,172,1,16,2421.44,5330,East,0
2024-02-26,P19,Snacks,G7,39.03,4.5,3894,1,41,1600.23,5859,North,0
2023-04-07,P18,Dairy,G6,36.42,4.7,1796,1,24,874.08,8828,West,0
2024-05-07,P18,Dairy,G6,35.1,3.8,1904,1,30,1053.0,9488,South,0
2024-08-27,P17,Household,G6,433.27,4.7,4476,1,21,9098.67,6776,West,0
2023-07-13,P22,Dairy,G8,39.66,4.2,2029,1,26,1031.1599999999999,3436,North,0
2023-07-21,P7,Personal Care,G3,57.48,3.1,1362,1,21,1207.08,5691,West,0
2024-06-11,P8,Personal Care,G3,112.68,3.6,4092,1,25,2817.0,7573,North,0
2024-02-24,P9,Personal Care,G3,285.57,3.3,2782,0,20,5711.4,3627,North,0
2023-05-23,P18,Dairy,G6,70.05,4.9,2600,1,45,3152.25,5470,East,0
2024-06-03,P1,Household,G1,309.19,3.3,2258,1,17,5256.23,3664,West,1
2023-02-25,P10,Dairy,G4,30.95,3.6,386,1,23,711.85,4717,East,0
2023-11-30,P24,Snacks,G8,16.42,3.6,1971,1,28,459.76000000000005,3169,South,0
2024-07-31,P4,Dairy,G2,74.06,3.6,3477,1,30,2221.8,5875,East,1
2024-07-26,P21,Beverages,G7,94.03,4.3,3373,1,25,2350.75,5814,West,0
2023-02-02,P11,Household,G4,258.37,3.7,4947,1,22,5684.14,5620,South,0
2023-09-16,P12,Personal Care,G4,82.88,4.5,632,1,28,2320.64,2187,West,0
2024-07-31,P3,Personal Care,G1,206.08,4.8,2210,1,27,5564.160000000001,9325,South,1
2023-06-22,P16,Beverages,G6,83.19,3.1,2782,1,27,2246.13,1101,South,0
2023-01-29,P24,Snacks,G8,36.73,3.4,3098,1,26,954.9799999999999,1811,North,0
2023-05-24,P3,Personal Care,G1,91.18,4.2,771,1,25,2279.5,7596,North,0
2024-03-17,P9,Personal Care,G3,231.26,3.6,2904,1,19,4393.94,7463,South,0
2024-07-25,P9,Personal Care,G3,226.75,3.2,854,1,15,3401.25,2435,East,0
2023-01-19,P13,Dairy,G5,49.38,3.3,3244,0,34,1678.92,5308,North,0
2024-01-02,P22,Dairy,G8,71.09,3.5,4970,1,24,1706.16,3466,North,0
2023-12-07,P14,Beverages,G5,25.56,3.6,2957,1,29,741.24,2718,North,0
2024-12-10,P19,Snacks,G7,11.1,3.1,954,1,22,244.2,3432,South,0
2024-12-04,P3,Personal Care,G1,179.85,3.5,1819,1,24,4316.4,4547,East,1
2023-10-30,P21,Beverages,G7,73.16,4.3,3890,1,29,2121.64,9454,South,0
2023-04-29,P11,Household,G4,251.12,3.4,4569,1,20,5022.4,6973,West,0
2023-07-04,P8,Personal Care,G3,121.41,3.2,336,1,23,2792.43,4737,West,0
2023-11-22,P3,Personal Care,G1,182.43,4.9,1746,1,30,5472.900000000001,7580,South,0
2024-03-19,P16,Beverages,G6,39.52,4.0,4748,1,36,1422.72,8697,West,0
2023-04-30,P12,Personal Care,G4,143.65,3.1,2330,1,24,3447.6000000000004,8062,East,0
2024-02-12,P13,Dairy,G5,76.32,4.0,4759,1,26,1984.3199999999997,2034,South,0
2023-09-04,P22,Dairy,G8,46.04,3.8,1957,1,20,920.8,3820,South,0
2023-05-21,P14,Beverages,G5,23.66,3.5,4492,1,31,733.46,2831,North,0
2024-11-29,P3,Personal Care,G1,82.54,4.2,3168,1,29,2393.6600000000003,8336,North,1
2024-12-21,P7,Personal Care,G3,290.72,4.9,4432,1,19,5523.68,7794,East,0
2024-02-01,P14,Beverages,G5,59.53,4.9,606,1,29,1726.3700000000001,2328,North,0
2024-03-27,P12,Personal Care,G4,247.33,3.7,4197,1,24,5935.92,6112,South,0
2023-01-19,P7,Personal Care,G3,227.93,4.2,1310,1,24,5470.32,2342,West,0
2024-04-09,P23,Household,G8,366.15,3.8,3694,1,35,12815.25,1124,East,0
2024-09-28,P19,Snacks,G7,37.27,4.5,2274,1,26,969.0200000000001,8162,West,0
2023-07-08,P15,Household,G5,106.07,3.2,3791,1,26,2757.8199999999997,5337,East,0
2023-09-29,P12,Personal Care,G4,131.29,4.9,1891,1,32,4201.28,3502,West,0
2024-05-31,P3,Personal Care,G1,78.04,3.7,2112,1,17,1326.68,1650,North,0
2024-05-20,P3,Personal Care,G1,103.45,3.4,3833,1,28,2896.6,3457,West,0
2023-09-07,P9,Personal Care,G3,81.39,5.0,4974,0,38,3092.82,4758,West,0
2024-05-04,P10,Dairy,G4,53.53,3.8,4359,0,33,1766.49,7525,West,0
2024-12-17,P25,Snacks,G9,42.89,3.3,4383,1,29,1243.81,3551,North,0
2023-12-11,P15,Household,G5,298.36,3.0,4164,1,28,8354.08,6018,West,0
2024-10-20,P22,Dairy,G8,46.31,3.7,2612,1,24,1111.44,4332,West,0
2023-03-22,P4,Dairy,G2,43.57,4.7,4606,1,35,1524.95,4939,West,0
2023-03-12,P16,Beverages,G6,24.7,4.9,3635,1,28,691.6,9329,East,0
2023-05-14,P21,Beverages,G7,60.96,4.0,3982,1,24,1463.04,2640,North,0
2023-06-24,P24,Snacks,G8,47.48,3.4,711,1,21,997.0799999999999,6873,East,0
2023-08-20,P8,Personal Care,G3,272.47,3.8,4753,1,29,7901.630000000001,8190,North,0
2023-05-18,P1,Household,G1,429.7,3.5,104,1,19,8164.3,6754,East,0
2024-01-01,P25,Snacks,G9,20.25,3.2,1964,1,28,567.0,8215,North,0
2023-01-09,P2,Dairy,G1,39.74,3.3,1575,1,26,1033.24,6123,East,0
2024-03-10,P12,Personal Care,G4,235.04,3.2,1661,1,18,4230.72,5142,North,0
2023-06-06,P5,Dairy,G2,15.07,3.1,4040,1,31,467.17,8394,South,0
2023-06-30,P14,Beverages,G5,76.08,3.4,411,1,32,2434.56,1190,West,0
2023-03-31,P10,Dairy,G4,34.18,5.0,1795,1,28,957.04,3793,South,0
2023-10-11,P3,Personal Care,G1,221.58,3.0,324,1,24,5317.92,7274,East,0
2024-08-10,P21,Beverages,G7,36.26,4.6,3754,1,33,1196.58,1481,South,0
2024-06-18,P17,Household,G6,371.59,3.6,451,1,16,5945.44,6775,North,0
2023-10-31,P16,Beverages,G6,33.33,3.2,1691,1,26,866.5799999999999,5439,West,0
2024-07-16,P7,Personal Care,G3,164.35,3.8,72,1,10,1643.5,5852,South,0
2024-04-30,P9,Personal Care,G3,265.64,4.4,4731,1,29,7703.5599999999995,2113,North,0
2023-04-28,P15,Household,G5,498.17,4.3,492,1,17,8468.89,1624,South,0
2024-04-09,P24,Snacks,G8,32.3,4.8,864,1,33,1065.8999999999999,3233,East,0
2023-06-29,P3,Personal Care,G1,55.53,3.3,2848,1,28,1554.8400000000001,3973,West,0
2024-07-09,P19,Snacks,G7,38.57,3.3,943,1,29,1118.53,1813,East,0
2024-03-13,P1,Household,G1,376.35,4.0,1423,1,21,7903.35,7987,West,0
2023-09-17,P24,Snacks,G8,45.03,3.5,969,1,26,1170.78,7972,South,0
2023-02-05,P9,Personal Care,G3,271.39,4.0,1709,1,23,6241.969999999999,9577,South,0
2023-10-27,P12,Personal Care,G4,145.52,3.9,4357,1,23,3346.96,1156,West,0
2023-01-09,P4,Dairy,G2,30.77,3.8,3213,1,29,892.33,2459,West,0
2024-01-27,P24,Snacks,G8,36.17,3.5,2586,1,29,1048.93,8591,South,0
2023-07-28,P5,Dairy,G2,70.8,4.7,1623,1,33,2336.4,7488,West,0
2023-01-04,P7,Personal Care,G3,96.35,4.5,2391,1,21,2023.35,9415,South,0
2024-10-22,P22,Dairy,G8,26.29,4.4,2011,1,32,841.28,7141,North,0
2023-02-11,P15,Household,G5,396.39,3.1,1024,1,23,9116.97,3457,North,0
2024-06-04,P18,Dairy,G6,61.38,4.1,1105,1,23,1411.74,3016,West,0
2024-11-26,P20,Household,G7,464.0,4.9,4819,1,32,14848.0,3445,West,0
2024-01-20,P20,Household,G7,205.8,4.5,2991,1,19,3910.2000000000003,1973,North,0
2023-02-06,P1,Household,G1,265.09,3.9,4124,1,23,6097.07,9045,East,0
2024-11-18,P21,Beverages,G7,71.49,3.3,3502,1,23,1644.27,3926,South,0
2023-05-13,P25,Snacks,G9,24.66,3.2,3674,1,29,715.14,3780,South,0
2023-03-10,P9,Personal Care,G3,188.26,3.6,2994,1,23,4329.98,8055,West,0
2024-02-08,P14,Beverages,G5,76.37,3.9,3052,1,33,2520.21,7356,South,0
2024-03-27,P11,Household,G4,315.0,4.4,2274,1,18,5670.0,4635,West,0
2024-06-09,P25,Snacks,G9,46.77,3.7,1369,1,34,1590.18,6004,West,0
2023-05-23,P20,Household,G7,468.64,3.1,1486,1,17,7966.88,2560,East,0
2023-02-16,P1,Household,G1,411.42,4.8,665,1,18,7405.56,9528,East,0
2024-03-21,P25,Snacks,G9,38.53,4.3,2848,1,30,1155.9,4811,North,0
2023-10-01,P16,Beverages,G6,96.19,3.4,2283,1,34,3270.46,1253,East,0
2024-12-01,P19,Snacks,G7,39.42,5.0,1002,1,34,1340.28,5357,East,0
2023-11-17,P1,Household,G1,332.05,4.6,2491,0,23,7637.150000000001,5335,North,0
2024-03-09,P23,Household,G8,82.51,3.3,3794,1,37,3052.8700000000003,1869,North,0
2023-11-12,P17,Household,G6,309.6,4.6,1491,1,17,5263.200000000001,2776,South,0
2024-01-04,P4,Dairy,G2,49.22,4.4,1495,1,35,1722.7,6601,South,0
2023-01-12,P21,Beverages,G7,84.52,4.7,3260,1,24,2028.48,7846,North,0
2023-01-24,P14,Beverages,G5,21.65,4.3,2714,1,30,649.5,1831,North,0
2024-03-06,P6,Beverages,G2,99.05,4.1,3455,1,38,3763.9,1991,West,0
2023-05-07,P22,Dairy,G8,60.29,4.7,1977,1,32,1929.28,2530,South,0
2024-07-21,P1,Household,G1,441.92,3.3,2194,1,18,7954.56,7162,South,1
2023-04-15,P4,Dairy,G2,50.02,4.7,896,1,26,1300.52,5890,West,0
2024-04-02,P21,Beverages,G7,27.76,4.3,2895,1,25,694.0,2639,South,0
2023-04-11,P5,Dairy,G2,57.26,4.2,4885,1,39,2233.14,7085,South,0
2023-08-23,P21,Beverages,G7,56.89,3.6,642,0,29,1649.81,5619,East,0
2024-05-27,P25,Snacks,G9,22.73,3.5,2178,1,24,545.52,4816,West,0
2023-10-19,P9,Personal Care,G3,220.99,4.7,693,1,25,5524.75,3002,East,0
2023-04-07,P20,Household,G7,416.45,3.1,1184,1,29,12077.05,2622,East,0
2024-02-12,P2,Dairy,G1,39.41,4.5,3012,1,29,1142.8899999999999,3809,North,0
2024-05-01,P6,Beverages,G2,28.4,4.5,4647,1,32,908.8,7202,East,0
2023-07-23,P18,Dairy,G6,52.64,4.7,350,1,25,1316.0,5767,North,0
2023-02-08,P23,Household,G8,444.31,4.3,3869,1,15,6664.65,4004,West,0
2023-03-16,P6,Beverages,G2,47.66,4.2,3432,1,30,1429.8,9427,West,0
2023-05-08,P11,Household,G4,276.38,4.0,4478,1,30,8291.4,8179,West,0
2024-12-06,P11,Household,G4,474.64,5.0,1393,1,18,8543.52,9392,South,0
2023-12-15,P12,Personal Care,G4,223.28,4.8,3036,1,24,5358.72,9744,North,0
2023-09-14,P7,Personal Care,G3,194.76,4.3,3027,1,24,4674.24,6929,South,0
2024-04-14,P16,Beverages,G6,47.64,4.8,270,0,26,1238.64,2659,North,0
2023-09-13,P19,Snacks,G7,23.23,4.6,4216,0,39,905.97,6737,South,0
2023-03-18,P15,Household,G5,216.27,4.7,804,1,31,6704.37,9825,East,0
2024-11-05,P5,Dairy,G2,78.39,3.7,2565,1,30,2351.7,2915,North,1
2024-02-23,P21,Beverages,G7,22.39,4.7,4663,1,46,1029.94,4669,North,0
2023-05-06,P1,Household,G1,163.42,4.8,4925,1,22,3595.24,1562,East,0
2024-01-02,P19,Snacks,G7,37.31,4.8,4009,0,41,1529.71,8780,East,0
2023-05-12,P8,Personal Care,G3,168.34,4.6,1721,1,29,4881.86,4145,North,0
2023-06-05,P23,Household,G8,378.67,3.3,582,0,12,4544.04,5007,East,0
2024-04-29,P20,Household,G7,263.26,4.5,585,1,29,7634.54,3817,West,0
2023-12-05,P24,Snacks,G8,33.88,3.2,2741,1,27,914.7600000000001,2337,East,0
2024-12-20,P2,Dairy,G1,16.26,4.3,3386,0,27,439.02000000000004,1424,North,1
2023-12-24,P25,Snacks,G9,30.95,4.9,3239,1,39,1207.05,2120,East,0
2023-03-11,P18,Dairy,G6,45.75,3.1,4932,1,26,1189.5,1163,North,0
2024-05-08,P15,Household,G5,148.31,3.5,1429,1,24,3559.44,8240,South,0
2023-03-11,P13,Dairy,G5,39.27,3.3,756,1,23,903.21,6183,North,0
2024-02-15,P19,Snacks,G7,39.49,4.6,2050,1,31,1224.19,4876,North,0
2023-07-24,P3,Personal Care,G1,73.06,4.0,191,1,22,1607.3200000000002,6705,West,0
2023-02-06,P18,Dairy,G6,32.7,4.9,1057,1,27,882.9000000000001,9863,North,0
2023-11-25,P22,Dairy,G8,74.11,3.7,4405,1,30,2223.3,2675,South,0
2023-07-28,P24,Snacks,G8,38.87,4.1,1210,1,22,855.14,6550,West,0
2023-04-28,P14,Beverages,G5,96.74,5.0,3078,1,35,3385.8999999999996,3379,West,0
2023-10-28,P4,Dairy,G2,54.33,4.0,2643,0,39,2118.87,2698,South,0
2024-10-08,P2,Dairy,G1,46.05,4.4,425,0,22,1013.0999999999999,8299,South,1
2024-11-06,P19,Snacks,G7,40.49,3.4,3011,1,32,1295.68,8516,North,0
2024-04-08,P16,Beverages,G6,54.56,4.1,2646,1,30,1636.8000000000002,3317,North,0
2024-01-04,P7,Personal Care,G3,219.38,3.8,3948,0,28,6142.639999999999,4795,West,0
2024-03-18,P12,Personal Care,G4,84.44,4.0,2849,1,31,2617.64,1482,South,0
2023-12-07,P10,Dairy,G4,28.54,5.0,2314,1,41,1170.1399999999999,7754,East,0
2024-03-06,P10,Dairy,G4,24.33,3.1,4813,1,32,778.56,6265,North,0
2024-10-11,P9,Personal Care,G3,231.14,4.8,1010,1,19,4391.66,1592,North,0
2023-04-14,P2,Dairy,G1,28.27,4.4,3333,0,33,932.91,8541,East,0
2024-01-08,P9,Personal Care,G3,165.16,3.0,1584,1,22,3633.52,1950,North,0
2024-08-07,P15,Household,G5,178.05,4.3,195,0,21,3739.05,7285,South,0
2023-02-05,P21,Beverages,G7,44.86,3.3,4209,0,34,1525.24,4001,West,0
2023-07-28,P2,Dairy,G1,42.73,4.5,1112,1,28,1196.4399999999998,1551,North,0
2024-09-13,P15,Household,G5,157.23,4.9,4539,1,30,4716.9,3984,West,0
2023-08-11,P24,Snacks,G8,40.33,4.2,1441,1,32,1290.56,9597,South,0
2023-01-30,P7,Personal Care,G3,51.38,4.4,1218,1,26,1335.88,3940,East,0
2024-02-05,P13,Dairy,G5,40.82,4.4,1883,1,30,1224.6,2948,North,0
2024-04-22,P25,Snacks,G9,33.64,4.5,465,1,26,874.64,4293,South,0
2023-12-19,P17,Household,G6,377.14,4.3,4409,1,19,7165.66,6845,South,0
2023-04-22,P2,Dairy,G1,58.56,3.8,1113,1,31,1815.3600000000001,2019,West,0
2023-07-06,P3,Personal Care,G1,213.11,3.5,444,1,25,5327.75,3601,South,0
2023-04-15,P8,Personal Care,G3,54.6,4.9,4575,1,33,1801.8,9407,South,0
2024-03-09,P19,Snacks,G7,31.1,4.5,1225,1,24,746.4000000000001,8067,West,0
2024-12-22,P13,Dairy,G5,39.27,3.5,1296,1,26,1021.0200000000001,6152,North,0
2023-04-12,P23,Household,G8,208.17,3.3,1572,1,23,4787.91,1242,East,0
2023-05-05,P11,Household,G4,143.01,3.3,4548,1,31,4433.3099999999995,6938,West,0
2024-12-04,P7,Personal Care,G3,211.33,4.8,4505,1,20,4226.6,3074,South,0
2024-01-21,P6,Beverages,G2,32.36,3.6,1791,0,37,1197.32,5113,West,0
2023-01-29,P17,Household,G6,175.98,3.5,4202,1,24,4223.5199999999995,2912,East,0
2024-03-10,P16,Beverages,G6,35.98,3.1,3970,1,29,1043.4199999999998,1450,South,0
2023-12-02,P10,Dairy,G4,79.75,3.7,1601,1,25,1993.75,7447,East,0
2023-12-06,P7,Personal Care,G3,287.23,3.0,1583,1,18,5170.14,1518,West,0
2024-01-24,P1,Household,G1,184.99,3.3,2002,1,27,4994.7300000000005,7001,East,0
2024-03-30,P5,Dairy,G2,19.38,4.0,1376,0,17,329.46,5895,North,0
2023-10-01,P24,Snacks,G8,12.68,4.4,1835,1,30,380.4,1908,East,0
2024-07-14,P2,Dairy,G1,77.97,3.6,3532,1,26,2027.22,6811,South,1
2024-04-03,P18,Dairy,G6,49.66,4.6,2125,1,29,1440.1399999999999,5701,South,0
2023-12-24,P11,Household,G4,143.11,3.0,4348,0,27,3863.9700000000003,8001,West,0
2024-10-07,P25,Snacks,G9,16.98,4.6,1512,1,29,492.42,5151,North,0
2023-05-24,P18,Dairy,G6,15.8,4.3,108,1,28,442.40000000000003,6761,East,0
2023-11-25,P7,Personal Care,G3,121.02,4.8,3965,1,27,3267.54,2120,West,0
2024-09-24,P15,Household,G5,495.43,3.8,3756,1,22,10899.460000000001,9613,West,0
2024-02-09,P19,Snacks,G7,22.32,3.3,1782,1,26,580.32,5606,East,0
2024-06-03,P9,Personal Care,G3,114.32,4.3,4383,0,25,2858.0,5826,East,0
2023-04-30,P12,Personal Care,G4,249.36,4.2,3681,1,24,5984.64,7640,North,0
2024-02-06,P15,Household,G5,111.98,3.1,2824,1,27,3023.46,2371,West,0
2024-09-08,P9,Personal Care,G3,219.33,3.1,2047,1,13,2851.29,1967,East,0
2024-07-30,P16,Beverages,G6,44.31,3.3,1084,1,23,1019.1300000000001,3021,East,0
2024-07-27,P13,Dairy,G5,23.76,3.8,618,1,28,665.2800000000001,9413,East,0
2023-08-09,P8,Personal Care,G3,176.92,4.1,2417,1,33,5838.36,2135,South,0
2023-01-03,P23,Household,G8,347.08,4.0,2049,0,29,10065.32,3513,East,0
2024-01-02,P20,Household,G7,330.07,4.0,601,1,23,7591.61,4697,South,0
2023-11-01,P7,Personal Care,G3,238.23,4.4,4700,1,32,7623.36,9415,West,0
2023-06-18,P23,Household,G8,468.91,4.1,4186,1,21,9847.11,5108,West,0
2023-03-25,P7,Personal Care,G3,207.13,3.2,2490,0,20,4142.6,4541,North,0
2023-07-11,P8,Personal Care,G3,253.65,4.2,3150,1,29,7355.85,6188,West,0
2024-08-30,P25,Snacks,G9,28.44,4.8,20,0,30,853.2,6398,North,0
2023-10-11,P7,Personal Care,G3,169.3,3.6,641,1,28,4740.400000000001,7610,West,0
2023-05-21,P7,Personal Care,G3,194.5,4.7,3335,1,38,7391.0,3124,North,0
2023-10-15,P4,Dairy,G2,71.28,4.0,2750,1,32,2280.96,7931,East,0
2023-03-23,P9,Personal Care,G3,259.66,4.2,4515,1,34,8828.44,7248,East,0
2023-04-12,P20,Household,G7,100.65,3.1,129,1,22,2214.3,7538,East,0
2023-08-07,P2,Dairy,G1,38.75,4.3,1984,1,34,1317.5,5865,East,0
2024-02-28,P21,Beverages,G7,50.54,4.2,4937,1,34,1718.36,7213,East,0
2023-09-27,P4,Dairy,G2,25.06,4.1,3231,0,29,726.74,4063,West,0
2023-04-22,P7,Personal Care,G3,216.37,3.2,3454,0,25,5409.25,9954,North,0
2023-12-28,P2,Dairy,G1,18.08,3.9,4168,1,33,596.64,6469,East,0
2024-08-04,P1,Household,G1,384.21,4.1,1409,1,13,4994.73,1714,East,1
2023-06-15,P18,Dairy,G6,73.41,4.2,3296,1,27,1982.07,3438,North,0
2024-07-29,P15,Household,G5,209.55,3.2,2696,1,28,5867.400000000001,6228,West,0
2024-12-14,P3,Personal Care,G1,269.0,4.4,953,1,23,6187.0,2625,East,1
2024-08-02,P7,Personal Care,G3,171.55,4.7,422,1,13,2230.15,1533,North,0
2023-02-22,P15,Household,G5,310.52,4.3,2099,1,29,9005.08,6196,North,0
2023-11-19,P12,Personal Care,G4,151.64,4.8,685,1,30,4549.2,7798,West,0
2024-05-03,P2,Dairy,G1,63.74,4.9,4490,1,30,1912.2,2570,North,0
2023-12-16,P7,Personal Care,G3,63.97,3.9,3543,1,29,1855.1299999999999,2153,North,0
2023-05-07,P1,Household,G1,141.7,3.2,1968,1,28,3967.5999999999995,6561,West,0
2024-12-15,P6,Beverages,G2,70.22,5.0,4774,1,23,1615.06,6621,North,0
2024-05-03,P25,Snacks,G9,10.81,4.9,2962,1,28,302.68,7732,West,0
2023-08-13,P6,Beverages,G2,84.37,4.5,463,1,28,2362.36,1620,South,0
2023-08-22,P3,Personal Care,G1,262.92,4.7,3446,1,26,6835.92,4707,North,0
2023-04-04,P19,Snacks,G7,20.72,3.6,2647,0,25,518.0,4338,West,0
2023-07-23,P3,Personal Care,G1,281.43,3.9,507,1,27,7598.610000000001,5713,North,0
2024-03-13,P17,Household,G6,352.64,4.0,4270,1,24,8463.36,1824,North,0
